region;kön;år;Totalsumma, mnkr;Antal personer
1983 Köping;män;2006;2371.7;10218
1983 Köping;män;2007;2508.9;10276
1983 Köping;män;2008;2602.1;10311
1983 Köping;män;2009;2537.2;10325
1983 Köping;män;2010;2563.8;10294
1983 Köping;män;2011;2714.8;10256
1983 Köping;män;2012;2775.9;10236
1983 Köping;män;2013;2848.6;10331
1983 Köping;män;2014;2913.5;10414
1983 Köping;män;2015;3031.0;10494
1983 Köping;män;2016;3135.4;10645
1983 Köping;män;2017;3268.3;10713
1983 Köping;män;2018;3357.2;10782
1983 Köping;män;2019;3406.8;10746
1983 Köping;kvinnor;1991;1012.2;10689
1983 Köping;kvinnor;1992;1056.4;10681
1983 Köping;kvinnor;1993;1091.0;10631
1983 Köping;kvinnor;1994;1124.5;10598
1983 Köping;kvinnor;1995;1152.9;10544
1983 Köping;kvinnor;1996;1177.4;10472
1983 Köping;kvinnor;1997;1203.3;10389
1983 Köping;kvinnor;1998;1247.4;10282
1983 Köping;kvinnor;1999;1297.8;10190
1983 Köping;kvinnor;2000;1345.2;10129
1983 Köping;kvinnor;2001;1399.7;10119
1983 Köping;kvinnor;2002;1457.0;10103
1983 Köping;kvinnor;2003;1547.3;10093
1983 Köping;kvinnor;2004;1600.6;10180
1983 Köping;kvinnor;2005;1649.4;10218
1983 Köping;kvinnor;2006;1697.2;10278
1983 Köping;kvinnor;2007;1764.2;10299
1983 Köping;kvinnor;2008;1846.6;10343
1983 Köping;kvinnor;2009;1861.4;10392
1983 Köping;kvinnor;2010;1892.0;10495
1983 Köping;kvinnor;2011;1949.1;10458
1983 Köping;kvinnor;2012;2026.2;10489
1983 Köping;kvinnor;2013;2104.3;10567
1983 Köping;kvinnor;2014;2180.1;10544
1983 Köping;kvinnor;2015;2253.9;10574
1983 Köping;kvinnor;2016;2356.7;10651
1983 Köping;kvinnor;2017;2432.3;10648
1983 Köping;kvinnor;2018;2488.5;10659
1983 Köping;kvinnor;2019;2527.0;10581
1984 Arboga;män;1991;893.6;5952
1984 Arboga;män;1992;908.6;5909
1984 Arboga;män;1993;918.0;5877
1984 Arboga;män;1994;933.0;5887
1984 Arboga;män;1995;963.3;5813
1984 Arboga;män;1996;988.7;5730
1984 Arboga;män;1997;1002.6;5629
1984 Arboga;män;1998;1024.9;5617
1984 Arboga;män;1999;1044.2;5592
1984 Arboga;män;2000;1081.2;5542
1984 Arboga;män;2001;1111.3;5481
1984 Arboga;män;2002;1150.0;5461
1984 Arboga;män;2003;1177.8;5450
1984 Arboga;män;2004;1186.4;5408
1984 Arboga;män;2005;1213.8;5413
1984 Arboga;män;2006;1251.7;5440
1984 Arboga;män;2007;1305.3;5461
1984 Arboga;män;2008;1358.8;5458
1984 Arboga;män;2009;1350.5;5471
1984 Arboga;män;2010;1371.1;5478
1984 Arboga;män;2011;1429.1;5496
1984 Arboga;män;2012;1473.2;5544
1984 Arboga;män;2013;1510.4;5604
1984 Arboga;män;2014;1538.4;5681
1984 Arboga;män;2015;1586.4;5781
1984 Arboga;män;2016;1652.3;5812
1984 Arboga;män;2017;1723.0;5805
1984 Arboga;män;2018;1809.8;5884
1984 Arboga;män;2019;1836.9;5871
1984 Arboga;kvinnor;1991;555.5;5940
1984 Arboga;kvinnor;1992;578.7;5916
1984 Arboga;kvinnor;1993;608.4;5903
1984 Arboga;kvinnor;1994;625.8;5900
1984 Arboga;kvinnor;1995;643.9;5899
1984 Arboga;kvinnor;1996;657.8;5802
1984 Arboga;kvinnor;1997;678.1;5725
1984 Arboga;kvinnor;1998;695.4;5700
1984 Arboga;kvinnor;1999;728.5;5698
1984 Arboga;kvinnor;2000;754.2;5616
1984 Arboga;kvinnor;2001;772.4;5508
1984 Arboga;kvinnor;2002;804.8;5502
1984 Arboga;kvinnor;2003;843.5;5499
1984 Arboga;kvinnor;2004;863.4;5478
1984 Arboga;kvinnor;2005;892.8;5522
1984 Arboga;kvinnor;2006;920.6;5548
1984 Arboga;kvinnor;2007;953.1;5565
1984 Arboga;kvinnor;2008;986.5;5549
1984 Arboga;kvinnor;2009;1000.7;5559
1984 Arboga;kvinnor;2010;1010.3;5584
1984 Arboga;kvinnor;2011;1041.6;5600
1984 Arboga;kvinnor;2012;1082.3;5617
1984 Arboga;kvinnor;2013;1118.5;5663
1984 Arboga;kvinnor;2014;1154.5;5702
1984 Arboga;kvinnor;2015;1202.4;5729
1984 Arboga;kvinnor;2016;1249.5;5762
1984 Arboga;kvinnor;2017;1292.9;5762
1984 Arboga;kvinnor;2018;1340.5;5845
1984 Arboga;kvinnor;2019;1369.9;5841
2021 Vansbro;män;1991;414.1;3226
2021 Vansbro;män;1992;422.4;3181
2021 Vansbro;män;1993;427.5;3162
2021 Vansbro;män;1994;434.8;3127
2021 Vansbro;män;1995;452.2;3090
2021 Vansbro;män;1996;465.5;3058
2021 Vansbro;män;1997;474.7;3021
2021 Vansbro;män;1998;483.2;3003
2021 Vansbro;män;1999;498.1;2964
2021 Vansbro;män;2000;508.3;2955
2021 Vansbro;män;2001;526.6;2940
2021 Vansbro;män;2002;544.3;2948
2021 Vansbro;män;2003;559.1;2934
2021 Vansbro;män;2004;572.5;2925
2021 Vansbro;män;2005;585.5;2922
2021 Vansbro;män;2006;591.8;2893
2021 Vansbro;män;2007;602.6;2889
2021 Vansbro;män;2008;617.2;2879
2021 Vansbro;män;2009;618.9;2867
2021 Vansbro;män;2010;630.5;2880
2021 Vansbro;män;2011;650.2;2872
2021 Vansbro;män;2012;671.3;2859
2021 Vansbro;män;2013;686.3;2855
2021 Vansbro;män;2014;699.9;2828
2021 Vansbro;män;2015;714.1;2852
2021 Vansbro;män;2016;753.1;2932
2021 Vansbro;män;2017;770.8;2904
2021 Vansbro;män;2018;801.4;2909
2021 Vansbro;män;2019;819.3;2907
2021 Vansbro;kvinnor;1991;270.1;3250
2021 Vansbro;kvinnor;1992;285.6;3220
2021 Vansbro;kvinnor;1993;298.4;3202
2021 Vansbro;kvinnor;1994;306.5;3156
2021 Vansbro;kvinnor;1995;314.6;3112
2021 Vansbro;kvinnor;1996;326.8;3106
2021 Vansbro;kvinnor;1997;339.4;3081
2021 Vansbro;kvinnor;1998;355.4;3093
2021 Vansbro;kvinnor;1999;367.8;3024
2021 Vansbro;kvinnor;2000;372.0;2984
2021 Vansbro;kvinnor;2001;379.7;2936
2021 Vansbro;kvinnor;2002;401.7;2953
2021 Vansbro;kvinnor;2003;420.9;2924
2021 Vansbro;kvinnor;2004;428.4;2914
2021 Vansbro;kvinnor;2005;438.3;2894
2021 Vansbro;kvinnor;2006;447.5;2875
2021 Vansbro;kvinnor;2007;461.6;2872
2021 Vansbro;kvinnor;2008;476.4;2875
2021 Vansbro;kvinnor;2009;483.2;2870
2021 Vansbro;kvinnor;2010;484.7;2831
2021 Vansbro;kvinnor;2011;494.2;2831
2021 Vansbro;kvinnor;2012;509.3;2812
2021 Vansbro;kvinnor;2013;521.1;2782
2021 Vansbro;kvinnor;2014;543.9;2772
2021 Vansbro;kvinnor;2015;557.2;2749
2021 Vansbro;kvinnor;2016;586.9;2788
2021 Vansbro;kvinnor;2017;600.6;2793
2021 Vansbro;kvinnor;2018;613.0;2781
2021 Vansbro;kvinnor;2019;633.3;2776
2023 Malung-Sälen;män;1991;641.2;4812
2023 Malung-Sälen;män;1992;653.6;4754
2023 Malung-Sälen;män;1993;667.4;4709
2023 Malung-Sälen;män;1994;682.0;4718
2023 Malung-Sälen;män;1995;705.3;4660
2023 Malung-Sälen;män;1996;720.0;4648
2023 Malung-Sälen;män;1997;716.6;4557
2023 Malung-Sälen;män;1998;735.3;4522
2023 Malung-Sälen;män;1999;756.6;4498
2023 Malung-Sälen;män;2000;770.1;4464
2023 Malung-Sälen;män;2001;785.2;4414
2023 Malung-Sälen;män;2002;825.3;4399
2023 Malung-Sälen;män;2003;856.0;4407
2023 Malung-Sälen;män;2004;876.6;4430
2023 Malung-Sälen;män;2005;898.2;4428
2023 Malung-Sälen;män;2006;926.1;4420
2023 Malung-Sälen;män;2007;944.1;4404
2023 Malung-Sälen;män;2008;961.2;4381
2023 Malung-Sälen;män;2009;989.3;4413
2023 Malung-Sälen;män;2010;1008.8;4382
2023 Malung-Sälen;män;2011;1022.0;4370
2023 Malung-Sälen;män;2012;1039.8;4355
2023 Malung-Sälen;män;2013;1061.0;4313
2023 Malung-Sälen;män;2014;1076.7;4305
2023 Malung-Sälen;män;2015;1108.8;4336
2023 Malung-Sälen;män;2016;1156.3;4388
2023 Malung-Sälen;män;2017;1203.0;4417
2023 Malung-Sälen;män;2018;1249.1;4419
2023 Malung-Sälen;män;2019;1300.8;4425
2023 Malung-Sälen;kvinnor;1991;437.8;4735
2023 Malung-Sälen;kvinnor;1992;457.0;4694
2023 Malung-Sälen;kvinnor;1993;477.6;4657
2023 Malung-Sälen;kvinnor;1994;495.0;4670
2023 Malung-Sälen;kvinnor;1995;506.4;4620
2023 Malung-Sälen;kvinnor;1996;519.0;4590
2023 Malung-Sälen;kvinnor;1997;529.7;4552
2023 Malung-Sälen;kvinnor;1998;553.3;4496
2023 Malung-Sälen;kvinnor;1999;571.8;4466
2023 Malung-Sälen;kvinnor;2000;577.7;4398
2023 Malung-Sälen;kvinnor;2001;593.6;4322
2023 Malung-Sälen;kvinnor;2002;623.3;4307
2023 Malung-Sälen;kvinnor;2003;658.8;4301
2023 Malung-Sälen;kvinnor;2004;676.3;4322
2023 Malung-Sälen;kvinnor;2005;684.5;4327
2023 Malung-Sälen;kvinnor;2006;705.1;4340
2023 Malung-Sälen;kvinnor;2007;722.5;4325
2023 Malung-Sälen;kvinnor;2008;756.2;4340
2023 Malung-Sälen;kvinnor;2009;782.5;4349
2023 Malung-Sälen;kvinnor;2010;789.1;4318
2023 Malung-Sälen;kvinnor;2011;806.1;4302
2023 Malung-Sälen;kvinnor;2012;826.0;4235
2023 Malung-Sälen;kvinnor;2013;855.6;4180
2023 Malung-Sälen;kvinnor;2014;865.6;4123
2023 Malung-Sälen;kvinnor;2015;897.8;4132
2023 Malung-Sälen;kvinnor;2016;933.9;4135
2023 Malung-Sälen;kvinnor;2017;960.4;4102
2023 Malung-Sälen;kvinnor;2018;980.8;4098
2023 Malung-Sälen;kvinnor;2019;1005.5;4099
2026 Gagnef;män;1991;596.9;4085
2026 Gagnef;män;1992;611.3;4087
2026 Gagnef;män;1993;614.8;4077
2026 Gagnef;män;1994;624.3;4071
2026 Gagnef;män;1995;651.9;4062
2026 Gagnef;män;1996;672.0;4039
2026 Gagnef;män;1997;679.3;4004
2026 Gagnef;män;1998;699.5;3976
2026 Gagnef;män;1999;729.4;3945
2026 Gagnef;män;2000;763.6;3900
2026 Gagnef;män;2001;784.2;3907
2026 Gagnef;män;2002;821.2;3922
2026 Gagnef;män;2003;843.7;3942
2026 Gagnef;män;2004;863.7;3991
2026 Gagnef;män;2005;896.7;4026
2026 Gagnef;män;2006;928.3;4030
2026 Gagnef;män;2007;977.7;4071
2026 Gagnef;män;2008;1015.6;4101
2026 Gagnef;män;2009;1032.7;4111
2026 Gagnef;män;2010;1055.6;4148
2026 Gagnef;män;2011;1085.4;4139
2026 Gagnef;män;2012;1126.0;4135
2026 Gagnef;män;2013;1147.3;4134
2026 Gagnef;män;2014;1175.7;4170
2026 Gagnef;män;2015;1197.5;4141
2026 Gagnef;män;2016;1242.4;4188
2026 Gagnef;män;2017;1284.9;4217
2026 Gagnef;män;2018;1334.1;4219
2026 Gagnef;män;2019;1351.2;4210
2026 Gagnef;kvinnor;1991;356.2;4052
2026 Gagnef;kvinnor;1992;374.0;4040
2026 Gagnef;kvinnor;1993;389.0;4069
2026 Gagnef;kvinnor;1994;401.1;4053
2026 Gagnef;kvinnor;1995;413.3;4027
2026 Gagnef;kvinnor;1996;429.1;4018
2026 Gagnef;kvinnor;1997;445.9;3990
2026 Gagnef;kvinnor;1998;463.5;3985
2026 Gagnef;kvinnor;1999;483.1;3948
2026 Gagnef;kvinnor;2000;499.6;3918
2026 Gagnef;kvinnor;2001;524.5;3907
2026 Gagnef;kvinnor;2002;546.0;3881
2026 Gagnef;kvinnor;2003;584.0;3907
2026 Gagnef;kvinnor;2004;604.2;3934
2026 Gagnef;kvinnor;2005;627.8;3999
2026 Gagnef;kvinnor;2006;650.6;4023
2026 Gagnef;kvinnor;2007;678.7;4048
2026 Gagnef;kvinnor;2008;706.7;4048
2026 Gagnef;kvinnor;2009;725.9;4042
2026 Gagnef;kvinnor;2010;745.0;4062
2026 Gagnef;kvinnor;2011;770.2;4033
2026 Gagnef;kvinnor;2012;797.8;3994
2026 Gagnef;kvinnor;2013;823.4;3974
2026 Gagnef;kvinnor;2014;844.6;3950
2026 Gagnef;kvinnor;2015;878.5;4006
2026 Gagnef;kvinnor;2016;917.0;4023
2026 Gagnef;kvinnor;2017;945.5;4021
2026 Gagnef;kvinnor;2018;971.0;4002
2026 Gagnef;kvinnor;2019;1003.3;4060
2029 Leksand;män;1991;837.7;5919
2029 Leksand;män;1992;857.8;5918
2029 Leksand;män;1993;880.3;5933
2029 Leksand;män;1994;907.5;5992
2029 Leksand;män;1995;947.2;6009
2029 Leksand;män;1996;972.6;6053
2029 Leksand;män;1997;1001.7;6065
2029 Leksand;män;1998;1039.3;6052
2029 Leksand;män;1999;1081.9;6006
2029 Leksand;män;2000;1140.3;6030
2029 Leksand;män;2001;1197.1;6073
2029 Leksand;män;2002;1252.6;6076
2029 Leksand;män;2003;1323.1;6156
2029 Leksand;män;2004;1361.0;6203
2029 Leksand;män;2005;1400.7;6206
2029 Leksand;män;2006;1456.2;6236
2029 Leksand;män;2007;1516.3;6240
2029 Leksand;män;2008;1569.2;6278
2029 Leksand;män;2009;1600.0;6284
2029 Leksand;män;2010;1633.4;6300
2029 Leksand;män;2011;1677.5;6302
2029 Leksand;män;2012;1739.7;6287
2029 Leksand;män;2013;1755.1;6279
2029 Leksand;män;2014;1809.3;6359
2029 Leksand;män;2015;1873.6;6403
2029 Leksand;män;2016;1925.1;6480
2029 Leksand;män;2017;1973.9;6539
2029 Leksand;män;2018;2030.6;6566
2029 Leksand;män;2019;2090.2;6615
2029 Leksand;kvinnor;1991;567.7;6245
2029 Leksand;kvinnor;1992;599.6;6300
2029 Leksand;kvinnor;1993;631.8;6316
2029 Leksand;kvinnor;1994;664.1;6378
2029 Leksand;kvinnor;1995;680.9;6342
2029 Leksand;kvinnor;1996;697.1;6333
2029 Leksand;kvinnor;1997;719.9;6335
2029 Leksand;kvinnor;1998;753.7;6310
2029 Leksand;kvinnor;1999;794.1;6291
2029 Leksand;kvinnor;2000;817.8;6235
2029 Leksand;kvinnor;2001;860.0;6269
2029 Leksand;kvinnor;2002;908.9;6311
2029 Leksand;kvinnor;2003;973.7;6376
2029 Leksand;kvinnor;2004;1010.3;6416
2029 Leksand;kvinnor;2005;1041.2;6420
2029 Leksand;kvinnor;2006;1077.6;6449
2029 Leksand;kvinnor;2007;1122.9;6493
2029 Leksand;kvinnor;2008;1163.4;6501
2029 Leksand;kvinnor;2009;1207.2;6552
2029 Leksand;kvinnor;2010;1222.2;6515
2029 Leksand;kvinnor;2011;1260.2;6499
2029 Leksand;kvinnor;2012;1305.3;6443
2029 Leksand;kvinnor;2013;1353.2;6447
2029 Leksand;kvinnor;2014;1396.9;6476
2029 Leksand;kvinnor;2015;1440.7;6480
2029 Leksand;kvinnor;2016;1499.6;6495
2029 Leksand;kvinnor;2017;1561.1;6530
2029 Leksand;kvinnor;2018;1610.7;6582
2029 Leksand;kvinnor;2019;1651.3;6560
2031 Rättvik;män;1991;630.2;4585
2031 Rättvik;män;1992;652.9;4617
2031 Rättvik;män;1993;658.4;4610
2031 Rättvik;män;1994;660.9;4574
2031 Rättvik;män;1995;683.2;4515
2031 Rättvik;män;1996;691.3;4470
2031 Rättvik;män;1997;696.1;4439
2031 Rättvik;män;1998;713.3;4405
2031 Rättvik;män;1999;745.5;4379
2031 Rättvik;män;2000;771.0;4352
2031 Rättvik;män;2001;796.3;4351
2031 Rättvik;män;2002;845.1;4402
2031 Rättvik;män;2003;872.9;4393
2031 Rättvik;män;2004;902.2;4442
2031 Rättvik;män;2005;936.5;4445
2031 Rättvik;män;2006;957.0;4476
2031 Rättvik;män;2007;1012.8;4531
2031 Rättvik;män;2008;1048.5;4534
2031 Rättvik;män;2009;1066.3;4533
2031 Rättvik;män;2010;1089.3;4544
2031 Rättvik;män;2011;1115.3;4597
2031 Rättvik;män;2012;1160.7;4616
2031 Rättvik;män;2013;1186.5;4619
2031 Rättvik;män;2014;1216.2;4614
2031 Rättvik;män;2015;1248.5;4622
2031 Rättvik;män;2016;1302.6;4642
2031 Rättvik;män;2017;1338.6;4631
2031 Rättvik;män;2018;1387.6;4673
2031 Rättvik;män;2019;1428.5;4704
2031 Rättvik;kvinnor;1991;410.5;4720
2031 Rättvik;kvinnor;1992;429.0;4720
2031 Rättvik;kvinnor;1993;448.4;4694
2031 Rättvik;kvinnor;1994;465.5;4689
2031 Rättvik;kvinnor;1995;480.8;4684
2031 Rättvik;kvinnor;1996;494.2;4693
2031 Rättvik;kvinnor;1997;507.2;4666
2031 Rättvik;kvinnor;1998;527.5;4642
2031 Rättvik;kvinnor;1999;547.4;4574
2031 Rättvik;kvinnor;2000;568.2;4552
2031 Rättvik;kvinnor;2001;598.6;4553
2031 Rättvik;kvinnor;2002;623.8;4563
2031 Rättvik;kvinnor;2003;666.7;4551
2031 Rättvik;kvinnor;2004;683.6;4572
2031 Rättvik;kvinnor;2005;703.8;4605
2031 Rättvik;kvinnor;2006;733.2;4639
2031 Rättvik;kvinnor;2007;765.5;4636
2031 Rättvik;kvinnor;2008;798.2;4681
2031 Rättvik;kvinnor;2009;821.1;4667
2031 Rättvik;kvinnor;2010;836.9;4705
2031 Rättvik;kvinnor;2011;855.3;4695
2031 Rättvik;kvinnor;2012;885.2;4650
2031 Rättvik;kvinnor;2013;919.4;4644
2031 Rättvik;kvinnor;2014;942.7;4625
2031 Rättvik;kvinnor;2015;981.9;4645
2031 Rättvik;kvinnor;2016;1013.3;4653
2031 Rättvik;kvinnor;2017;1043.3;4639
2031 Rättvik;kvinnor;2018;1069.9;4670
2031 Rättvik;kvinnor;2019;1110.0;4696
2034 Orsa;män;1991;378.0;2854
2034 Orsa;män;1992;384.2;2827
2034 Orsa;män;1993;395.0;2816
2034 Orsa;män;1994;399.5;2826
2034 Orsa;män;1995;416.4;2829
2034 Orsa;män;1996;420.5;2802
2034 Orsa;män;1997;426.8;2761
2034 Orsa;män;1998;431.5;2766
2034 Orsa;män;1999;440.9;2719
2034 Orsa;män;2000;452.3;2702
2034 Orsa;män;2001;466.8;2722
2034 Orsa;män;2002;498.2;2750
2034 Orsa;män;2003;521.9;2780
2034 Orsa;män;2004;534.8;2793
2034 Orsa;män;2005;546.6;2795
2034 Orsa;män;2006;566.9;2843
2034 Orsa;män;2007;584.2;2872
2034 Orsa;män;2008;603.0;2860
2034 Orsa;män;2009;605.0;2849
2034 Orsa;män;2010;622.3;2888
2034 Orsa;män;2011;631.5;2869
2034 Orsa;män;2012;658.6;2857
2034 Orsa;män;2013;682.6;2892
2034 Orsa;män;2014;699.7;2899
2034 Orsa;män;2015;717.0;2893
2034 Orsa;män;2016;754.5;2956
2034 Orsa;män;2017;775.4;2971
2034 Orsa;män;2018;811.0;2976
2034 Orsa;män;2019;834.6;2970
2034 Orsa;kvinnor;1991;261.7;3005
2034 Orsa;kvinnor;1992;276.4;3018
2034 Orsa;kvinnor;1993;292.9;3018
2034 Orsa;kvinnor;1994;302.3;3007
2034 Orsa;kvinnor;1995;312.0;3017
2034 Orsa;kvinnor;1996;324.7;3003
2034 Orsa;kvinnor;1997;329.8;2972
2034 Orsa;kvinnor;1998;339.7;2952
2034 Orsa;kvinnor;1999;351.8;2908
2034 Orsa;kvinnor;2000;361.8;2886
2034 Orsa;kvinnor;2001;371.6;2873
2034 Orsa;kvinnor;2002;397.2;2882
2034 Orsa;kvinnor;2003;432.2;2920
2034 Orsa;kvinnor;2004;440.1;2916
2034 Orsa;kvinnor;2005;452.9;2961
2034 Orsa;kvinnor;2006;460.9;2952
2034 Orsa;kvinnor;2007;477.6;3004
2034 Orsa;kvinnor;2008;492.9;2970
2034 Orsa;kvinnor;2009;500.9;2960
2034 Orsa;kvinnor;2010;499.7;2950
2034 Orsa;kvinnor;2011;512.7;2929
2034 Orsa;kvinnor;2012;534.6;2936
2034 Orsa;kvinnor;2013;555.0;2942
2034 Orsa;kvinnor;2014;562.8;2857
2034 Orsa;kvinnor;2015;582.0;2817
2034 Orsa;kvinnor;2016;612.3;2852
2034 Orsa;kvinnor;2017;631.0;2867
2034 Orsa;kvinnor;2018;652.0;2885
2034 Orsa;kvinnor;2019;665.2;2892
2039 Älvdalen;män;1991;449.4;3457
2039 Älvdalen;män;1992;455.1;3430
2039 Älvdalen;män;1993;468.6;3403
2039 Älvdalen;män;1994;471.2;3372
2039 Älvdalen;män;1995;487.2;3366
2039 Älvdalen;män;1996;492.5;3353
2039 Älvdalen;män;1997;495.6;3324
2039 Älvdalen;män;1998;503.0;3268
2039 Älvdalen;män;1999;517.6;3253
2039 Älvdalen;män;2000;530.2;3228
2039 Älvdalen;män;2001;546.5;3214
2039 Älvdalen;män;2002;571.2;3192
2039 Älvdalen;män;2003;597.6;3206
2039 Älvdalen;män;2004;607.7;3197
2039 Älvdalen;män;2005;617.9;3156
2039 Älvdalen;män;2006;626.1;3145
2039 Älvdalen;män;2007;640.5;3133
2039 Älvdalen;män;2008;652.3;3128
2039 Älvdalen;män;2009;672.2;3142
2039 Älvdalen;män;2010;681.9;3119
2039 Älvdalen;män;2011;690.8;3071
2039 Älvdalen;män;2012;705.8;3059
2039 Älvdalen;män;2013;723.0;3064
2039 Älvdalen;män;2014;734.7;3038
2039 Älvdalen;män;2015;759.3;3048
2039 Älvdalen;män;2016;802.1;3057
2039 Älvdalen;män;2017;822.1;3063
2039 Älvdalen;män;2018;859.1;3073
2039 Älvdalen;män;2019;857.0;3046
2039 Älvdalen;kvinnor;1991;290.1;3255
2039 Älvdalen;kvinnor;1992;304.5;3247
2039 Älvdalen;kvinnor;1993;318.8;3231
2039 Älvdalen;kvinnor;1994;332.9;3261
2039 Älvdalen;kvinnor;1995;345.1;3267
2039 Älvdalen;kvinnor;1996;354.2;3245
2039 Älvdalen;kvinnor;1997;361.4;3223
2039 Älvdalen;kvinnor;1998;371.2;3186
2039 Älvdalen;kvinnor;1999;386.9;3149
2039 Älvdalen;kvinnor;2000;390.6;3113
2039 Älvdalen;kvinnor;2001;402.2;3101
2039 Älvdalen;kvinnor;2002;424.6;3106
2039 Älvdalen;kvinnor;2003;449.7;3081
2039 Älvdalen;kvinnor;2004;461.6;3065
2039 Älvdalen;kvinnor;2005;466.9;3056
2039 Älvdalen;kvinnor;2006;478.8;3032
2039 Älvdalen;kvinnor;2007;486.6;3027
2039 Älvdalen;kvinnor;2008;502.1;2995
2039 Älvdalen;kvinnor;2009;517.9;2994
2039 Älvdalen;kvinnor;2010;517.4;2958
2039 Älvdalen;kvinnor;2011;529.4;2935
2039 Älvdalen;kvinnor;2012;549.0;2908
2039 Älvdalen;kvinnor;2013;568.8;2892
2039 Älvdalen;kvinnor;2014;575.1;2851
2039 Älvdalen;kvinnor;2015;598.1;2831
2039 Älvdalen;kvinnor;2016;627.7;2852
2039 Älvdalen;kvinnor;2017;633.8;2859
2039 Älvdalen;kvinnor;2018;664.2;2879
2039 Älvdalen;kvinnor;2019;674.6;2856
2061 Smedjebacken;män;1991;796.4;5331
2061 Smedjebacken;män;1992;818.9;5280
2061 Smedjebacken;män;1993;828.5;5242
2061 Smedjebacken;män;1994;845.6;5178
2061 Smedjebacken;män;1995;872.8;5108
2061 Smedjebacken;män;1996;882.0;5064
2061 Smedjebacken;män;1997;899.4;5000
2061 Smedjebacken;män;1998;923.3;4934
2061 Smedjebacken;män;1999;929.6;4836
2061 Smedjebacken;män;2000;950.5;4738
2061 Smedjebacken;män;2001;970.7;4673
2061 Smedjebacken;män;2002;996.9;4626
2061 Smedjebacken;män;2003;1017.8;4611
2061 Smedjebacken;män;2004;1041.6;4586
2061 Smedjebacken;män;2005;1081.3;4540
2061 Smedjebacken;män;2006;1096.3;4529
2061 Smedjebacken;män;2007;1151.9;4548
2061 Smedjebacken;män;2008;1204.7;4537
2061 Smedjebacken;män;2009;1198.4;4577
2061 Smedjebacken;män;2010;1216.5;4578
2061 Smedjebacken;män;2011;1254.4;4546
2061 Smedjebacken;män;2012;1297.0;4568
2061 Smedjebacken;män;2013;1319.5;4565
2061 Smedjebacken;män;2014;1333.1;4592
2061 Smedjebacken;män;2015;1363.4;4625
2061 Smedjebacken;män;2016;1407.3;4645
2061 Smedjebacken;män;2017;1459.8;4636
2061 Smedjebacken;män;2018;1498.7;4617
2061 Smedjebacken;män;2019;1526.7;4620
2061 Smedjebacken;kvinnor;1991;481.5;5164
2061 Smedjebacken;kvinnor;1992;505.2;5112
2061 Smedjebacken;kvinnor;1993;526.4;5097
2061 Smedjebacken;kvinnor;1994;547.2;5014
2061 Smedjebacken;kvinnor;1995;557.2;4951
2061 Smedjebacken;kvinnor;1996;566.6;4887
2061 Smedjebacken;kvinnor;1997;577.0;4858
2061 Smedjebacken;kvinnor;1998;599.4;4831
2061 Smedjebacken;kvinnor;1999;611.0;4724
2061 Smedjebacken;kvinnor;2000;624.6;4616
2061 Smedjebacken;kvinnor;2001;638.3;4567
2061 Smedjebacken;kvinnor;2002;661.7;4538
2061 Smedjebacken;kvinnor;2003;698.5;4494
2061 Smedjebacken;kvinnor;2004;715.2;4479
2061 Smedjebacken;kvinnor;2005;729.0;4458
2061 Smedjebacken;kvinnor;2006;743.0;4448
2061 Smedjebacken;kvinnor;2007;764.0;4449
2061 Smedjebacken;kvinnor;2008;803.0;4489
2061 Smedjebacken;kvinnor;2009;817.3;4496
2061 Smedjebacken;kvinnor;2010;822.7;4486
2061 Smedjebacken;kvinnor;2011;846.0;4491
2061 Smedjebacken;kvinnor;2012;881.1;4470
2061 Smedjebacken;kvinnor;2013;903.4;4441
2061 Smedjebacken;kvinnor;2014;930.5;4412
2061 Smedjebacken;kvinnor;2015;964.0;4442
2061 Smedjebacken;kvinnor;2016;1001.1;4447
2061 Smedjebacken;kvinnor;2017;1039.9;4428
2061 Smedjebacken;kvinnor;2018;1064.7;4442
2061 Smedjebacken;kvinnor;2019;1080.4;4422
2062 Mora;män;1991;1155.6;8199
2062 Mora;män;1992;1195.1;8200
2062 Mora;män;1993;1217.8;8189
2062 Mora;män;1994;1261.0;8235
2062 Mora;män;1995;1296.8;8203
2062 Mora;män;1996;1317.7;8171
2062 Mora;män;1997;1351.0;8147
2062 Mora;män;1998;1390.0;8060
2062 Mora;män;1999;1433.0;8005
2062 Mora;män;2000;1481.5;8001
2062 Mora;män;2001;1540.2;7977
2062 Mora;män;2002;1604.0;8035
2062 Mora;män;2003;1671.1;8065
2062 Mora;män;2004;1715.9;8157
2062 Mora;män;2005;1806.6;8233
2062 Mora;män;2006;1851.1;8279
2062 Mora;män;2007;1911.1;8300
2062 Mora;män;2008;1971.9;8366
2062 Mora;män;2009;2006.1;8381
2062 Mora;män;2010;2028.7;8409
2062 Mora;män;2011;2089.0;8386
2062 Mora;män;2012;2150.1;8389
2062 Mora;män;2013;2220.4;8367
2062 Mora;män;2014;2267.6;8388
2062 Mora;män;2015;2340.5;8443
2062 Mora;män;2016;2437.3;8475
2062 Mora;män;2017;2522.0;8500
2062 Mora;män;2018;2596.0;8543
2062 Mora;män;2019;2672.0;8590
2062 Mora;kvinnor;1991;800.1;8353
2062 Mora;kvinnor;1992;842.2;8383
2062 Mora;kvinnor;1993;882.3;8375
2062 Mora;kvinnor;1994;929.0;8491
