code,name,year,population
0181,Södertälje,1987,80263
0181,Södertälje,1988,80660
0181,Södertälje,1989,81460
0181,Södertälje,1990,81786
0181,Södertälje,1991,81670
0181,Södertälje,1992,81770
0181,Södertälje,1993,81489
0181,Södertälje,1994,81890
0181,Södertälje,1995,82355
0181,Södertälje,1996,82589
0181,Södertälje,1997,82986
0181,Södertälje,1998,75836
0181,Södertälje,1999,76624
0181,Södertälje,2000,77882
0181,Södertälje,2001,78794
0181,Södertälje,2002,79613
0181,Södertälje,2003,80049
0181,Södertälje,2004,80405
0181,Södertälje,2005,80553
0181,Södertälje,2006,81791
0181,Södertälje,2007,83642
0181,Södertälje,2008,84753
0181,Södertälje,2009,85270
0181,Södertälje,2010,86246
0181,Södertälje,2011,87685
0181,Södertälje,2012,89473
0181,Södertälje,2013,91072
0181,Södertälje,2014,92235
0181,Södertälje,2015,93202
0181,Södertälje,2016,94631
0181,Södertälje,2017,96032
0181,Södertälje,2018,97381
0181,Södertälje,2019,98979
0181,Södertälje,2020,100111
0182,Nacka,1968,42234
0182,Nacka,1969,44785
0182,Nacka,1970,48035
0182,Nacka,1971,50125
0182,Nacka,1972,51913
0182,Nacka,1973,52679
0182,Nacka,1974,54107
0182,Nacka,1975,55321
0182,Nacka,1976,55782
0182,Nacka,1977,55681
0182,Nacka,1978,55927
0182,Nacka,1979,56825
0182,Nacka,1980,57229
0182,Nacka,1981,58119
0182,Nacka,1982,58399
0182,Nacka,1983,58537
0182,Nacka,1984,59009
0182,Nacka,1985,59688
0182,Nacka,1986,60315
0182,Nacka,1987,61084
0182,Nacka,1988,61931
0182,Nacka,1989,63114
0182,Nacka,1990,64056
0182,Nacka,1991,65224
0182,Nacka,1992,66098
0182,Nacka,1993,67321
0182,Nacka,1994,69121
0182,Nacka,1995,70172
0182,Nacka,1996,71213
0182,Nacka,1997,72230
0182,Nacka,1998,73029
0182,Nacka,1999,73976
0182,Nacka,2000,74974
0182,Nacka,2001,75741
0182,Nacka,2002,76624
0182,Nacka,2003,77470
0182,Nacka,2004,78715
0182,Nacka,2005,80247
0182,Nacka,2006,82421
0182,Nacka,2007,84303
0182,Nacka,2008,85661
0182,Nacka,2009,88085
0182,Nacka,2010,90108
0182,Nacka,2011,91616
0182,Nacka,2012,92873
0182,Nacka,2013,94423
0182,Nacka,2014,96217
0182,Nacka,2015,97986
0182,Nacka,2016,99359
0182,Nacka,2017,101231
0182,Nacka,2018,103656
0182,Nacka,2019,105189
0182,Nacka,2020,106505
0183,Sundbyberg,1968,28281
0183,Sundbyberg,1969,27572
0183,Sundbyberg,1970,28085
0183,Sundbyberg,1971,27832
0183,Sundbyberg,1972,28879
0183,Sundbyberg,1973,28599
0183,Sundbyberg,1974,27972
0183,Sundbyberg,1975,26995
0183,Sundbyberg,1976,26480
0183,Sundbyberg,1977,26041
0183,Sundbyberg,1978,25899
0183,Sundbyberg,1979,25676
0183,Sundbyberg,1980,25717
0183,Sundbyberg,1981,25577
0183,Sundbyberg,1982,26052
0183,Sundbyberg,1983,26985
0183,Sundbyberg,1984,27444
0183,Sundbyberg,1985,28516
0183,Sundbyberg,1986,29692
0183,Sundbyberg,1987,30569
0183,Sundbyberg,1988,31095
0183,Sundbyberg,1989,31426
0183,Sundbyberg,1990,31308
0183,Sundbyberg,1991,30952
0183,Sundbyberg,1992,30719
0183,Sundbyberg,1993,31074
0183,Sundbyberg,1994,31404
0183,Sundbyberg,1995,31803
0183,Sundbyberg,1996,32251
0183,Sundbyberg,1997,32487
0183,Sundbyberg,1998,32868
0183,Sundbyberg,1999,33387
0183,Sundbyberg,2000,33868
0183,Sundbyberg,2001,33967
0183,Sundbyberg,2002,33797
0183,Sundbyberg,2003,33738
0183,Sundbyberg,2004,33816
0183,Sundbyberg,2005,34016
0183,Sundbyberg,2006,34529
0183,Sundbyberg,2007,35078
0183,Sundbyberg,2008,36079
0183,Sundbyberg,2009,37722
0183,Sundbyberg,2010,38633
0183,Sundbyberg,2011,39539
0183,Sundbyberg,2012,40793
0183,Sundbyberg,2013,42626
0183,Sundbyberg,2014,44090
0183,Sundbyberg,2015,46110
0183,Sundbyberg,2016,47750
0183,Sundbyberg,2017,49424
0183,Sundbyberg,2018,50564
0183,Sundbyberg,2019,52414
0183,Sundbyberg,2020,52801
0184,Solna,1968,56588
0184,Solna,1969,56545
0184,Solna,1970,55556
0184,Solna,1971,55569
0184,Solna,1972,55037
0184,Solna,1973,55966
0184,Solna,1974,54941
0184,Solna,1975,53878
0184,Solna,1976,52841
0184,Solna,1977,52365
0184,Solna,1978,51518
0184,Solna,1979,51324
0184,Solna,1980,50441
0184,Solna,1981,49893
0184,Solna,1982,49606
0184,Solna,1983,49080
0184,Solna,1984,48828
0184,Solna,1985,49648
0184,Solna,1986,50108
0184,Solna,1987,50450
0184,Solna,1988,50964
0184,Solna,1989,51427
0184,Solna,1990,51841
0184,Solna,1991,52402
0184,Solna,1992,52882
0184,Solna,1993,53509
0184,Solna,1994,54159
0184,Solna,1995,54417
0184,Solna,1996,54644
0184,Solna,1997,55175
0184,Solna,1998,55806
0184,Solna,1999,55988
0184,Solna,2000,56605
0184,Solna,2001,56953
0184,Solna,2002,57585
0184,Solna,2003,57994
0184,Solna,2004,59098
0184,Solna,2005,60575
0184,Solna,2006,61717
0184,Solna,2007,63318
0184,Solna,2008,65289
0184,Solna,2009,66909
0184,Solna,2010,68144
0184,Solna,2011,69946
0184,Solna,2012,71293
0184,Solna,2013,72740
0184,Solna,2014,74041
0184,Solna,2015,76158
0184,Solna,2016,78129
0184,Solna,2017,79707
0184,Solna,2018,80950
0184,Solna,2019,82429
0184,Solna,2020,83162
0186,Lidingö,1968,35739
0186,Lidingö,1969,36232
0186,Lidingö,1970,36174
0186,Lidingö,1971,35566
0186,Lidingö,1972,35314
0186,Lidingö,1973,35399
0186,Lidingö,1974,35989
0186,Lidingö,1975,36727
0186,Lidingö,1976,36955
0186,Lidingö,1977,37480
0186,Lidingö,1978,37333
0186,Lidingö,1979,37390
0186,Lidingö,1980,37390
0186,Lidingö,1981,37419
0186,Lidingö,1982,37628
0186,Lidingö,1983,37770
0186,Lidingö,1984,37987
0186,Lidingö,1985,38271
0186,Lidingö,1986,38681
0186,Lidingö,1987,38818
0186,Lidingö,1988,38819
0186,Lidingö,1989,38615
0186,Lidingö,1990,38399
0186,Lidingö,1991,38035
0186,Lidingö,1992,38120
0186,Lidingö,1993,38368
0186,Lidingö,1994,38555
0186,Lidingö,1995,39042
0186,Lidingö,1996,39513
0186,Lidingö,1997,39834
0186,Lidingö,1998,40373
0186,Lidingö,1999,40630
0186,Lidingö,2000,40584
0186,Lidingö,2001,40895
0186,Lidingö,2002,41192
0186,Lidingö,2003,41194
0186,Lidingö,2004,41407
0186,Lidingö,2005,41892
0186,Lidingö,2006,42321
0186,Lidingö,2007,42710
0186,Lidingö,2008,43111
0186,Lidingö,2009,43445
0186,Lidingö,2010,44017
0186,Lidingö,2011,44081
0186,Lidingö,2012,44434
0186,Lidingö,2013,45178
0186,Lidingö,2014,45465
0186,Lidingö,2015,46302
0186,Lidingö,2016,46853
0186,Lidingö,2017,47185
0186,Lidingö,2018,47818
0186,Lidingö,2019,48123
0186,Lidingö,2020,48005
0187,Vaxholm,1968,4535
0187,Vaxholm,1969,4757
0187,Vaxholm,1970,4786
0187,Vaxholm,1971,5012
0187,Vaxholm,1972,5009
0187,Vaxholm,1973,4952
0187,Vaxholm,1974,4940
0187,Vaxholm,1975,4874
0187,Vaxholm,1976,4813
0187,Vaxholm,1977,4816
0187,Vaxholm,1978,4878
0187,Vaxholm,1979,4866
0187,Vaxholm,1980,4851
0187,Vaxholm,1981,5960
0187,Vaxholm,1982,6061
0187,Vaxholm,1983,6195
0187,Vaxholm,1984,6263
0187,Vaxholm,1985,6325
0187,Vaxholm,1986,6355
0187,Vaxholm,1987,6468
0187,Vaxholm,1988,6591
0187,Vaxholm,1989,6669
0187,Vaxholm,1990,6779
0187,Vaxholm,1991,6849
0187,Vaxholm,1992,7005
0187,Vaxholm,1993,7392
0187,Vaxholm,1994,7999
0187,Vaxholm,1995,8215
0187,Vaxholm,1996,8385
0187,Vaxholm,1997,8528
0187,Vaxholm,1998,8721
0187,Vaxholm,1999,8888
0187,Vaxholm,2000,9286
0187,Vaxholm,2001,9470
0187,Vaxholm,2002,9631
0187,Vaxholm,2003,9725
0187,Vaxholm,2004,9904
0187,Vaxholm,2005,10123
0187,Vaxholm,2006,10440
0187,Vaxholm,2007,10600
0187,Vaxholm,2008,10747
0187,Vaxholm,2009,11001
0187,Vaxholm,2010,10965
0187,Vaxholm,2011,11141
0187,Vaxholm,2012,11126
0187,Vaxholm,2013,11188
0187,Vaxholm,2014,11329
0187,Vaxholm,2015,11380
0187,Vaxholm,2016,11621
0187,Vaxholm,2017,11831
0187,Vaxholm,2018,12023
0187,Vaxholm,2019,12003
0187,Vaxholm,2020,11886
0188,Norrtälje,1968,38072
0188,Norrtälje,1969,38287
0188,Norrtälje,1970,38238
0188,Norrtälje,1971,38505
0188,Norrtälje,1972,38728
0188,Norrtälje,1973,38922
0188,Norrtälje,1974,38981
0188,Norrtälje,1975,39193
0188,Norrtälje,1976,39425
0188,Norrtälje,1977,39721
0188,Norrtälje,1978,39987
0188,Norrtälje,1979,40400
0188,Norrtälje,1980,40842
0188,Norrtälje,1981,41140
0188,Norrtälje,1982,41469
0188,Norrtälje,1983,41833
0188,Norrtälje,1984,42101
0188,Norrtälje,1985,42204
0188,Norrtälje,1986,42503
0188,Norrtälje,1987,43140
0188,Norrtälje,1988,43741
0188,Norrtälje,1989,44811
0188,Norrtälje,1990,46165
0188,Norrtälje,1991,47496
0188,Norrtälje,1992,48398
0188,Norrtälje,1993,49402
0188,Norrtälje,1994,49975
0188,Norrtälje,1995,50295
0188,Norrtälje,1996,50767
0188,Norrtälje,1997,51266
0188,Norrtälje,1998,51552
0188,Norrtälje,1999,52103
0188,Norrtälje,2000,52611
0188,Norrtälje,2001,53286
0188,Norrtälje,2002,53702
0188,Norrtälje,2003,54021
0188,Norrtälje,2004,54366
0188,Norrtälje,2005,54596
0188,Norrtälje,2006,54836
0188,Norrtälje,2007,55225
0188,Norrtälje,2008,55528
0188,Norrtälje,2009,55927
0188,Norrtälje,2010,56080
0188,Norrtälje,2011,56245
0188,Norrtälje,2012,56634
0188,Norrtälje,2013,56845
0188,Norrtälje,2014,57568
0188,Norrtälje,2015,58669
0188,Norrtälje,2016,59420
0188,Norrtälje,2017,60808
0188,Norrtälje,2018,61769
0188,Norrtälje,2019,62622
0188,Norrtälje,2020,63673
0191,Sigtuna,1968,21775
0191,Sigtuna,1969,23740
0191,Sigtuna,1970,26062
0191,Sigtuna,1971,27399
0191,Sigtuna,1972,27473
0191,Sigtuna,1973,27153
0191,Sigtuna,1974,26925
0191,Sigtuna,1975,26615
0191,Sigtuna,1976,26861
0191,Sigtuna,1977,27641
0191,Sigtuna,1978,28248
0191,Sigtuna,1979,28548
0191,Sigtuna,1980,28276
0191,Sigtuna,1981,28158
0191,Sigtuna,1982,28239
0191,Sigtuna,1983,28681
0191,Sigtuna,1984,28956
0191,Sigtuna,1985,29300
0191,Sigtuna,1986,29601
0191,Sigtuna,1987,29900
0191,Sigtuna,1988,30182
0191,Sigtuna,1989,30861
0191,Sigtuna,1990,31485
0191,Sigtuna,1991,31825
0191,Sigtuna,1992,32206
0191,Sigtuna,1993,32618
0191,Sigtuna,1994,33053
0191,Sigtuna,1995,33406
0191,Sigtuna,1996,33685
0191,Sigtuna,1997,33816
0191,Sigtuna,1998,34295
0191,Sigtuna,1999,34766
0191,Sigtuna,2000,35001
0191,Sigtuna,2001,35518
0191,Sigtuna,2002,35771
0191,Sigtuna,2003,36028
0191,Sigtuna,2004,36322
0191,Sigtuna,2005,36711
0191,Sigtuna,2006,36976
0191,Sigtuna,2007,37793
0191,Sigtuna,2008,38372
0191,Sigtuna,2009,39219
0191,Sigtuna,2010,39990
0191,Sigtuna,2011,41329
0191,Sigtuna,2012,42272
0191,Sigtuna,2013,43372
0191,Sigtuna,2014,44085
0191,Sigtuna,2015,44786
0191,Sigtuna,2016,46274
0191,Sigtuna,2017,47146
0191,Sigtuna,2018,48130
0191,Sigtuna,2019,48964
0191,Sigtuna,2020,49537
0192,Nynäshamn,1968,17317
0192,Nynäshamn,1969,17855
0192,Nynäshamn,1970,18227
0192,Nynäshamn,1971,18397
0192,Nynäshamn,1972,18664
0192,Nynäshamn,1973,18956
0192,Nynäshamn,1974,18979
0192,Nynäshamn,1975,19100
0192,Nynäshamn,1976,19469
0192,Nynäshamn,1977,19707
0192,Nynäshamn,1978,20133
0192,Nynäshamn,1979,20160
0192,Nynäshamn,1980,20333
0192,Nynäshamn,1981,20583
0192,Nynäshamn,1982,20767
0192,Nynäshamn,1983,20731
0192,Nynäshamn,1984,20762
0192,Nynäshamn,1985,20857
0192,Nynäshamn,1986,20855
0192,Nynäshamn,1987,21136
0192,Nynäshamn,1988,21395
0192,Nynäshamn,1989,21681
0192,Nynäshamn,1990,21992
0192,Nynäshamn,1991,22247
0192,Nynäshamn,1992,22387
0192,Nynäshamn,1993,22536
0192,Nynäshamn,1994,22728
0192,Nynäshamn,1995,22786
0192,Nynäshamn,1996,22981
0192,Nynäshamn,1997,23140
0192,Nynäshamn,1998,23341
0192,Nynäshamn,1999,23408
0192,Nynäshamn,2000,23965
0192,Nynäshamn,2001,24332
0192,Nynäshamn,2002,24528
0192,Nynäshamn,2003,24587
0192,Nynäshamn,2004,24670
0192,Nynäshamn,2005,24648
0192,Nynäshamn,2006,24992
0192,Nynäshamn,2007,25353
0192,Nynäshamn,2008,25499
0192,Nynäshamn,2009,25781
0192,Nynäshamn,2010,26032
0192,Nynäshamn,2011,26248
0192,Nynäshamn,2012,26572
0192,Nynäshamn,2013,26796
0192,Nynäshamn,2014,27041
0192,Nynäshamn,2015,27500
0192,Nynäshamn,2016,27752
0192,Nynäshamn,2017,28109
0192,Nynäshamn,2018,28290
0192,Nynäshamn,2019,28575
0192,Nynäshamn,2020,28811
0305,Håbo,1968,4542
0305,Håbo,1969,5466
0305,Håbo,1970,6118
0305,Håbo,1971,6857
0305,Håbo,1972,7642
0305,Håbo,1973,8478
0305,Håbo,1974,9291
0305,Håbo,1975,9987
0305,Håbo,1976,10727
0305,Håbo,1977,11687
0305,Håbo,1978,12580
0305,Håbo,1979,13065
0305,Håbo,1980,13301
0305,Håbo,1981,13493
0305,Håbo,1982,13684
0305,Håbo,1983,13732
0305,Håbo,1984,13780
0305,Håbo,1985,13876
0305,Håbo,1986,14198
0305,Håbo,1987,14460
0305,Håbo,1988,14815
0305,Håbo,1989,15021
0305,Håbo,1990,15209
0305,Håbo,1991,15673
0305,Håbo,1992,16208
0305,Håbo,1993,16514
0305,Håbo,1994,16829
0305,Håbo,1995,16874
0305,Håbo,1996,16964
0305,Håbo,1997,17011
0305,Håbo,1998,17139
0305,Håbo,1999,17287
0305,Håbo,2000,17468
0305,Håbo,2001,17648
0305,Håbo,2002,17864
0305,Håbo,2003,18115
0305,Håbo,2004,18378
0305,Håbo,2005,18569
0305,Håbo,2006,18637
0305,Håbo,2007,18931
0305,Håbo,2008,19225
0305,Håbo,2009,19452
0305,Håbo,2010,19629
0305,Håbo,2011,19715
0305,Håbo,2012,19883
0305,Håbo,2013,19968
0305,Håbo,2014,20034
0305,Håbo,2015,20279
0305,Håbo,2016,20737
0305,Håbo,2017,21083
0305,Håbo,2018,21564
0305,Håbo,2019,21934
0305,Håbo,2020,22019
0319,Älvkarleby,1968,10118
0319,Älvkarleby,1969,10163
0319,Älvkarleby,1970,10279
0319,Älvkarleby,1971,10193
0319,Älvkarleby,1972,10194
0319,Älvkarleby,1973,10085
0319,Älvkarleby,1974,9946
0319,Älvkarleby,1975,9947
0319,Älvkarleby,1976,10004
0319,Älvkarleby,1977,9919
0319,Älvkarleby,1978,9860
0319,Älvkarleby,1979,9818
0319,Älvkarleby,1980,9736
0319,Älvkarleby,1981,9665
0319,Älvkarleby,1982,9553
0319,Älvkarleby,1983,9487
0319,Älvkarleby,1984,9361
0319,Älvkarleby,1985,9270
0319,Älvkarleby,1986,9139
0319,Älvkarleby,1987,9082
0319,Älvkarleby,1988,9175
0319,Älvkarleby,1989,9174
0319,Älvkarleby,1990,9263
0319,Älvkarleby,1991,9391
0319,Älvkarleby,1992,9374
0319,Älvkarleby,1993,9371
0319,Älvkarleby,1994,9212
0319,Älvkarleby,1995,9139
0319,Älvkarleby,1996,9130
0319,Älvkarleby,1997,9063
0319,Älvkarleby,1998,9047
0319,Älvkarleby,1999,8972
0319,Älvkarleby,2000,8932
0319,Älvkarleby,2001,8955
0319,Älvkarleby,2002,8970
0319,Älvkarleby,2003,9028
0319,Älvkarleby,2004,9041
0319,Älvkarleby,2005,9080
0319,Älvkarleby,2006,9110
0319,Älvkarleby,2007,9095
0319,Älvkarleby,2008,9064
0319,Älvkarleby,2009,9068
0319,Älvkarleby,2010,9103
0319,Älvkarleby,2011,9089
0319,Älvkarleby,2012,9059
0319,Älvkarleby,2013,9132
0319,Älvkarleby,2014,9169
0319,Älvkarleby,2015,9293
0319,Älvkarleby,2016,9445
0319,Älvkarleby,2017,9402
0319,Älvkarleby,2018,9392
0319,Älvkarleby,2019,9457
0319,Älvkarleby,2020,9511
0330,Knivsta,1968,0
0330,Knivsta,1969,0
0330,Knivsta,1970,0
0330,Knivsta,1971,0
0330,Knivsta,1972,0
0330,Knivsta,1973,0
0330,Knivsta,1974,0
0330,Knivsta,1975,0
0330,Knivsta,1976,0
0330,Knivsta,1977,0
0330,Knivsta,1978,0
0330,Knivsta,1979,0
0330,Knivsta,1980,0
0330,Knivsta,1981,0
0330,Knivsta,1982,0
0330,Knivsta,1983,0
0330,Knivsta,1984,0
0330,Knivsta,1985,0
0330,Knivsta,1986,0
0330,Knivsta,1987,0
0330,Knivsta,1988,0
0330,Knivsta,1989,0
0330,Knivsta,1990,0
0330,Knivsta,1991,0
0330,Knivsta,1992,0
0330,Knivsta,1993,0
0330,Knivsta,1994,0
0330,Knivsta,1995,0
0330,Knivsta,1996,0
0330,Knivsta,1997,0
0330,Knivsta,1998,0
0330,Knivsta,1999,0
0330,Knivsta,2000,0
0330,Knivsta,2001,0
0330,Knivsta,2002,12586
0330,Knivsta,2003,12821
0330,Knivsta,2004,13059
0330,Knivsta,2005,13324
0330,Knivsta,2006,13597
0330,Knivsta,2007,13954
0330,Knivsta,2008,14259
0330,Knivsta,2009,14477
0330,Knivsta,2010,14724
0330,Knivsta,2011,14965
0330,Knivsta,2012,15279
0330,Knivsta,2013,15580
0330,Knivsta,2014,16105
0330,Knivsta,2015,16869
0330,Knivsta,2016,17323
0330,Knivsta,2017,18064
0330,Knivsta,2018,18720
0330,Knivsta,2019,18835
0330,Knivsta,2020,19106
0331,Heby,1968,13836
0331,Heby,1969,13588
0331,Heby,1970,13320
0331,Heby,1971,13283
0331,Heby,1972,13167
0331,Heby,1973,13148
0331,Heby,1974,13100
0331,Heby,1975,13189
0331,Heby,1976,13168
0331,Heby,1977,13216
0331,Heby,1978,13257
0331,Heby,1979,13316
0331,Heby,1980,13378
0331,Heby,1981,13393
0331,Heby,1982,13304
0331,Heby,1983,13251
0331,Heby,1984,13162
0331,Heby,1985,13088
0331,Heby,1986,13096
0331,Heby,1987,13181
0331,Heby,1988,13287
0331,Heby,1989,13468
0331,Heby,1990,13595
0331,Heby,1991,13764
0331,Heby,1992,13869
0331,Heby,1993,13935
0331,Heby,1994,13974
0331,Heby,1995,13944
0331,Heby,1996,13822
0331,Heby,1997,13748
0331,Heby,1998,13672
0331,Heby,1999,13616
0331,Heby,2000,13653
0331,Heby,2001,13739
0331,Heby,2002,13725
0331,Heby,2003,13711
0331,Heby,2004,13771
0331,Heby,2005,13634
0331,Heby,2006,13530
0331,Heby,2007,13492
0331,Heby,2008,13407
0331,Heby,2009,13355
0331,Heby,2010,13382
0331,Heby,2011,13381
0331,Heby,2012,13364
0331,Heby,2013,13450
0331,Heby,2014,13490
0331,Heby,2015,13594
0331,Heby,2016,13755
0331,Heby,2017,13854
0331,Heby,2018,13910
0331,Heby,2019,14047
0331,Heby,2020,14101
0360,Tierp,1968,21032
0360,Tierp,1969,21164
0360,Tierp,1970,21214
0360,Tierp,1971,21359
0360,Tierp,1972,21155
0360,Tierp,1973,21034
0360,Tierp,1974,20916
0360,Tierp,1975,20833
0360,Tierp,1976,20771
0360,Tierp,1977,20871
0360,Tierp,1978,20700
0360,Tierp,1979,20632
0360,Tierp,1980,20608
0360,Tierp,1981,20461
0360,Tierp,1982,20324
0360,Tierp,1983,20078
0360,Tierp,1984,19986
0360,Tierp,1985,19818
0360,Tierp,1986,19771
0360,Tierp,1987,19609
0360,Tierp,1988,19620
0360,Tierp,1989,19794
0360,Tierp,1990,20052
0360,Tierp,1991,20241
0360,Tierp,1992,20259
0360,Tierp,1993,20410
0360,Tierp,1994,20275
0360,Tierp,1995,20171
0360,Tierp,1996,20043
0360,Tierp,1997,19980
0360,Tierp,1998,19883
0360,Tierp,1999,19803
0360,Tierp,2000,19888
0360,Tierp,2001,19891
0360,Tierp,2002,20088
0360,Tierp,2003,20116
0360,Tierp,2004,20061
0360,Tierp,2005,20056
0360,Tierp,2006,19943
0360,Tierp,2007,20068
0360,Tierp,2008,20153
0360,Tierp,2009,20044
0360,Tierp,2010,20125
0360,Tierp,2011,20077
0360,Tierp,2012,20156
0360,Tierp,2013,20144
0360,Tierp,2014,20245
0360,Tierp,2015,20547
0360,Tierp,2016,20744
0360,Tierp,2017,20930
0360,Tierp,2018,21127
0360,Tierp,2019,21136
0360,Tierp,2020,21327
0380,Uppsala,1968,124504
0380,Uppsala,1969,126796
0380,Uppsala,1970,129687
0380,Uppsala,1971,131916
0380,Uppsala,1972,133890
0380,Uppsala,1973,136067
0380,Uppsala,1974,137543
0380,Uppsala,1975,138116
0380,Uppsala,1976,139893
0380,Uppsala,1977,141444
0380,Uppsala,1978,143386
0380,Uppsala,1979,145032
0380,Uppsala,1980,146192
0380,Uppsala,1981,147770
0380,Uppsala,1982,149300
0380,Uppsala,1983,150579
0380,Uppsala,1984,152579
0380,Uppsala,1985,154859
0380,Uppsala,1986,157675
0380,Uppsala,1987,159962
0380,Uppsala,1988,161828
0380,Uppsala,1989,164754
0380,Uppsala,1990,167508
0380,Uppsala,1991,170743
0380,Uppsala,1992,174554
0380,Uppsala,1993,178011
0380,Uppsala,1994,181191
0380,Uppsala,1995,183472
0380,Uppsala,1996,184507
0380,Uppsala,1997,185971
0380,Uppsala,1998,187302
0380,Uppsala,1999,188478
0380,Uppsala,2000,189569
0380,Uppsala,2001,191110
0380,Uppsala,2002,179673
0380,Uppsala,2003,180669
0380,Uppsala,2004,182076
0380,Uppsala,2005,183308
0380,Uppsala,2006,185187
0380,Uppsala,2007,187541
0380,Uppsala,2008,190668
0380,Uppsala,2009,194751
0380,Uppsala,2010,197787
0380,Uppsala,2011,200001
0380,Uppsala,2012,202625
0380,Uppsala,2013,205199
0380,Uppsala,2014,207362
0380,Uppsala,2015,210126
0380,Uppsala,2016,214559
0380,Uppsala,2017,219914
0380,Uppsala,2018,225164
0380,Uppsala,2019,230767
0380,Uppsala,2020,233839
0381,Enköping,1968,31077
0381,Enköping,1969,31654
0381,Enköping,1970,31875
0381,Enköping,1971,32176
0381,Enköping,1972,32464
0381,Enköping,1973,32271
0381,Enköping,1974,32078
0381,Enköping,1975,31911
0381,Enköping,1976,31999
0381,Enköping,1977,32024
0381,Enköping,1978,32082
0381,Enköping,1979,32286
0381,Enköping,1980,32720
0381,Enköping,1981,32841
0381,Enköping,1982,32946
0381,Enköping,1983,32879
0381,Enköping,1984,32808
0381,Enköping,1985,32881
0381,Enköping,1986,33058
0381,Enköping,1987,33290
0381,Enköping,1988,33700
0381,Enköping,1989,34303
0381,Enköping,1990,34862
0381,Enköping,1991,35603
0381,Enköping,1992,35905
0381,Enköping,1993,36109
0381,Enköping,1994,36597
0381,Enköping,1995,36453
0381,Enköping,1996,36325
0381,Enköping,1997,36328
0381,Enköping,1998,36121
0381,Enköping,1999,36195
0381,Enköping,2000,36606
0381,Enköping,2001,37181
0381,Enköping,2002,37647
0381,Enköping,2003,38005
0381,Enköping,2004,38211
0381,Enköping,2005,38422
0381,Enköping,2006,38486
0381,Enköping,2007,38768
0381,Enköping,2008,38978
0381,Enköping,2009,39360
0381,Enköping,2010,39759
0381,Enköping,2011,40015
0381,Enköping,2012,40349
0381,Enköping,2013,40656
0381,Enköping,2014,41163
0381,Enköping,2015,41893
0381,Enköping,2016,42988
0381,Enköping,2017,43797
0381,Enköping,2018,44429
0381,Enköping,2019,45287
0381,Enköping,2020,46240
0382,Östhammar,1968,18248
0382,Östhammar,1969,18490
0382,Östhammar,1970,18567
0382,Östhammar,1971,18415
0382,Östhammar,1972,18431
0382,Östhammar,1973,18567
0382,Östhammar,1974,18906
0382,Östhammar,1975,19234
0382,Östhammar,1976,19721
0382,Östhammar,1977,20146
0382,Östhammar,1978,20482
0382,Östhammar,1979,20889
0382,Östhammar,1980,21028
0382,Östhammar,1981,21168
0382,Östhammar,1982,21261
0382,Östhammar,1983,21348
0382,Östhammar,1984,21198
0382,Östhammar,1985,21148
0382,Östhammar,1986,21097
0382,Östhammar,1987,21336
0382,Östhammar,1988,21338
0382,Östhammar,1989,21692
0382,Östhammar,1990,21941
0382,Östhammar,1991,22267
0382,Östhammar,1992,22310
0382,Östhammar,1993,22591
0382,Östhammar,1994,22538
0382,Östhammar,1995,22366
0382,Östhammar,1996,22184
0382,Östhammar,1997,22120
0382,Östhammar,1998,21921
0382,Östhammar,1999,21680
0382,Östhammar,2000,21733
0382,Östhammar,2001,21842
0382,Östhammar,2002,21827
0382,Östhammar,2003,21741
0382,Östhammar,2004,21738
0382,Östhammar,2005,21608
0382,Östhammar,2006,21435
0382,Östhammar,2007,21421
0382,Östhammar,2008,21434
0382,Östhammar,2009,21391
0382,Östhammar,2010,21373
0382,Östhammar,2011,21387
0382,Östhammar,2012,21262
0382,Östhammar,2013,21352
0382,Östhammar,2014,21374
0382,Östhammar,2015,21563
