Statistik från Skolverket, http://www.skolverket.se

Grundskolan - Behörighet till gymnasieskolan, fr.o.m. 2011
Valt läsår: 2017/18

Inför nya gymnasieskolan 2011 skärptes kraven för behörighet att söka till gymnasiet. Det innebär för att en elev ska vara behörig till
gymnasieskolans nationella program krävs 8 godkända betyg för yrkesprogram och 12 godkända betyg för högskoleförberedande program.
Det finns dessutom 3 olika behörighetskrav beroende på vilket högskoleförberedande program.

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Kön;Antal elever;Andel elever (%) behöriga till yrkesprogram;Andel elever (%) behöriga till estetiskt program;Andel elever (%) behöriga till Ekonomi-, humanistiska och samhällsvetenskaps- program;Andel elever (%) behöriga till Naturvetenskapligt och tekniskt program;Andel elever (%) ej behöriga;
Lomma;1262;Skåne län;12;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Ludvika;2085;Dalarnas län;20;Samtliga;Flickor;151;84,8;82,1;80,1;78,8;15,2;
Ludvika;2085;Dalarnas län;20;Kommunal;Flickor;151;84,8;82,1;80,1;78,8;15,2;
Luleå;2580;Norrbottens län;25;Samtliga;Flickor;351;90,3;89,7;89,2;88,0;9,7;
Luleå;2580;Norrbottens län;25;Kommunal;Flickor;296;89,2;88,5;87,8;86,5;10,8;
Luleå;2580;Norrbottens län;25;Enskild;Flickor;55;~100;~100;~100;~100;..;
Lund;1281;Skåne län;12;Samtliga;Flickor;718;92,0;91,6;91,3;90,4;8,0;
Lund;1281;Skåne län;12;Kommunal;Flickor;555;91,6;91,1;90,7;89,6;8,4;
Lund;1281;Skåne län;12;Enskild;Flickor;163;93,3;93,3;93,3;93,3;6,7;
Lycksele;2481;Västerbottens län;24;Samtliga;Flickor;59;91,5;91,5;89,8;89,8;..;
Lycksele;2481;Västerbottens län;24;Kommunal;Flickor;59;91,5;91,5;89,8;89,8;..;
Lysekil;1484;Västra Götalands län;14;Samtliga;Flickor;71;87,3;84,5;84,5;83,1;..;
Lysekil;1484;Västra Götalands län;14;Kommunal;Flickor;71;87,3;84,5;84,5;83,1;..;
Malmö;1280;Skåne län;12;Samtliga;Flickor;1 372;82,0;81,6;80,0;79,7;18,0;
Malmö;1280;Skåne län;12;Kommunal;Flickor;1 117;78,6;78,2;77,0;76,5;21,4;
Malmö;1280;Skåne län;12;Enskild;Flickor;255;96,9;96,5;93,3;93,3;..;
Malung-Sälen;2023;Dalarnas län;20;Samtliga;Flickor;39;84,6;84,6;82,1;82,1;..;
Malung-Sälen;2023;Dalarnas län;20;Kommunal;Flickor;39;84,6;84,6;82,1;82,1;..;
Malå;2418;Västerbottens län;24;Samtliga;Flickor;23;~100;~100;~100;~100;..;
Malå;2418;Västerbottens län;24;Kommunal;Flickor;23;~100;~100;~100;~100;..;
Mariestad;1493;Västra Götalands län;14;Samtliga;Flickor;125;93,6;92,8;92,0;88,8;..;
Mariestad;1493;Västra Götalands län;14;Kommunal;Flickor;93;92,5;92,5;91,4;88,2;..;
Mariestad;1493;Västra Götalands län;14;Enskild;Flickor;32;~100;~100;~100;~100;..;
Mark;1463;Västra Götalands län;14;Samtliga;Flickor;216;81,5;80,6;79,6;79,6;18,5;
Mark;1463;Västra Götalands län;14;Kommunal;Flickor;203;80,8;80,3;79,3;79,3;19,2;
Mark;1463;Västra Götalands län;14;Enskild;Flickor;13;~100;~100;~100;~100;..;
Markaryd;0767;Kronobergs län;07;Samtliga;Flickor;53;86,8;86,8;84,9;86,8;..;
Markaryd;0767;Kronobergs län;07;Kommunal;Flickor;53;86,8;86,8;84,9;86,8;..;
Mellerud;1461;Västra Götalands län;14;Samtliga;Flickor;50;~100;~100;~100;80,0;..;
Mellerud;1461;Västra Götalands län;14;Kommunal;Flickor;50;~100;~100;~100;80,0;..;
Mjölby;0586;Östergötlands län;05;Samtliga;Flickor;125;83,2;82,4;80,8;81,6;16,8;
Mjölby;0586;Östergötlands län;05;Kommunal;Flickor;125;83,2;82,4;80,8;81,6;16,8;
Mora;2062;Dalarnas län;20;Samtliga;Flickor;87;86,2;86,2;86,2;85,1;13,8;
Mora;2062;Dalarnas län;20;Kommunal;Flickor;87;86,2;86,2;86,2;85,1;13,8;
Motala;0583;Östergötlands län;05;Samtliga;Flickor;263;86,3;85,6;84,4;81,7;13,7;
Motala;0583;Östergötlands län;05;Kommunal;Flickor;216;85,6;84,7;84,3;81,0;14,4;
Motala;0583;Östergötlands län;05;Enskild;Flickor;47;89,4;89,4;85,1;85,1;..;
Mullsjö;0642;Jönköpings län;06;Samtliga;Flickor;43;~100;~100;~100;~100;..;
Mullsjö;0642;Jönköpings län;06;Kommunal;Flickor;43;~100;~100;~100;~100;..;
Munkedal;1430;Västra Götalands län;14;Samtliga;Flickor;55;80,0;76,4;69,1;69,1;20,0;
Munkedal;1430;Västra Götalands län;14;Kommunal;Flickor;55;80,0;76,4;69,1;69,1;20,0;
Munkfors;1762;Värmlands län;17;Samtliga;Flickor;17;~100;~100;~100;~100;..;
Munkfors;1762;Värmlands län;17;Kommunal;Flickor;17;~100;~100;~100;~100;..;
Mölndal;1481;Västra Götalands län;14;Samtliga;Flickor;320;88,1;87,5;87,5;85,6;11,9;
Mölndal;1481;Västra Götalands län;14;Kommunal;Flickor;288;88,5;87,8;87,8;86,1;11,5;
Mölndal;1481;Västra Götalands län;14;Enskild;Flickor;32;84,4;84,4;84,4;81,3;..;
Mönsterås;0861;Kalmar län;08;Samtliga;Flickor;59;83,1;83,1;83,1;79,7;16,9;
Mönsterås;0861;Kalmar län;08;Kommunal;Flickor;59;83,1;83,1;83,1;79,7;16,9;
Mörbylånga;0840;Kalmar län;08;Samtliga;Flickor;74;~100;~100;~100;~100;..;
Mörbylånga;0840;Kalmar län;08;Kommunal;Flickor;49;~100;~100;~100;~100;..;
Mörbylånga;0840;Kalmar län;08;Enskild;Flickor;25;100,0;100,0;100,0;100,0;.;
Nacka;0182;Stockholms län;01;Samtliga;Flickor;671;95,7;95,2;94,5;94,8;4,3;
Nacka;0182;Stockholms län;01;Kommunal;Flickor;451;95,6;94,9;94,2;94,5;4,4;
Nacka;0182;Stockholms län;01;Enskild;Flickor;220;95,9;95,9;95,0;95,5;..;
Nora;1884;Örebro län;18;Samtliga;Flickor;58;84,5;84,5;84,5;82,8;..;
Nora;1884;Örebro län;18;Kommunal;Flickor;58;84,5;84,5;84,5;82,8;..;
Norberg;1962;Västmanlands län;19;Samtliga;Flickor;31;74,2;74,2;74,2;74,2;..;
Norberg;1962;Västmanlands län;19;Kommunal;Flickor;31;74,2;74,2;74,2;74,2;..;
Nordanstig;2132;Gävleborgs län;21;Samtliga;Flickor;41;87,8;85,4;85,4;85,4;..;
Nordanstig;2132;Gävleborgs län;21;Kommunal;Flickor;38;~100;~100;~100;~100;..;
Nordanstig;2132;Gävleborgs län;21;Enskild;Flickor;..;.;.;.;.;..;
Nordmaling;2401;Västerbottens län;24;Samtliga;Flickor;34;~100;~100;~100;~100;..;
Nordmaling;2401;Västerbottens län;24;Kommunal;Flickor;34;~100;~100;~100;~100;..;
Norrköping;0581;Östergötlands län;05;Samtliga;Flickor;760;83,7;83,2;81,7;81,2;16,3;
Norrköping;0581;Östergötlands län;05;Kommunal;Flickor;542;81,2;80,8;79,3;79,2;18,8;
Norrköping;0581;Östergötlands län;05;Enskild;Flickor;218;89,9;89,0;87,6;86,2;10,1;
Norrtälje;0188;Stockholms län;01;Samtliga;Flickor;322;87,9;86,0;84,8;85,7;12,1;
Norrtälje;0188;Stockholms län;01;Kommunal;Flickor;260;87,7;86,2;85,0;85,8;12,3;
Norrtälje;0188;Stockholms län;01;Enskild;Flickor;62;88,7;85,5;83,9;85,5;..;
Norsjö;2417;Västerbottens län;24;Samtliga;Flickor;26;~100;~100;~100;~100;..;
Norsjö;2417;Västerbottens län;24;Kommunal;Flickor;26;~100;~100;~100;~100;..;
Nybro;0881;Kalmar län;08;Samtliga;Flickor;90;82,2;82,2;81,1;78,9;17,8;
Nybro;0881;Kalmar län;08;Kommunal;Flickor;90;82,2;82,2;81,1;78,9;17,8;
Nykvarn;0140;Stockholms län;01;Samtliga;Flickor;74;~100;~100;93,2;~100;..;
Nykvarn;0140;Stockholms län;01;Kommunal;Flickor;74;~100;~100;93,2;~100;..;
Nyköping;0480;Södermanlands län;04;Samtliga;Flickor;281;82,9;81,1;78,3;80,1;17,1;
Nyköping;0480;Södermanlands län;04;Kommunal;Flickor;186;79,6;77,4;73,1;76,3;20,4;
Nyköping;0480;Södermanlands län;04;Enskild;Flickor;95;89,5;88,4;88,4;87,4;10,5;
Nynäshamn;0192;Stockholms län;01;Samtliga;Flickor;142;85,9;85,2;84,5;83,8;14,1;
Nynäshamn;0192;Stockholms län;01;Kommunal;Flickor;142;85,9;85,2;84,5;83,8;14,1;
Nässjö;0682;Jönköpings län;06;Samtliga;Flickor;176;82,4;82,4;81,8;79,0;17,6;
Nässjö;0682;Jönköpings län;06;Kommunal;Flickor;176;82,4;82,4;81,8;79,0;17,6;
Ockelbo;2101;Gävleborgs län;21;Samtliga;Flickor;27;81,5;81,5;81,5;81,5;..;
Ockelbo;2101;Gävleborgs län;21;Kommunal;Flickor;27;81,5;81,5;81,5;81,5;..;
Olofström;1060;Blekinge län;10;Samtliga;Flickor;60;86,7;86,7;86,7;85,0;..;
Olofström;1060;Blekinge län;10;Kommunal;Flickor;60;86,7;86,7;86,7;85,0;..;
Orsa;2034;Dalarnas län;20;Samtliga;Flickor;46;71,7;71,7;69,6;65,2;28,3;
Orsa;2034;Dalarnas län;20;Kommunal;Flickor;46;71,7;71,7;69,6;65,2;28,3;
Orust;1421;Västra Götalands län;14;Samtliga;Flickor;86;82,6;79,1;75,6;79,1;17,4;
Orust;1421;Västra Götalands län;14;Kommunal;Flickor;82;82,9;79,3;75,6;79,3;17,1;
Orust;1421;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;..;
Osby;1273;Skåne län;12;Samtliga;Flickor;70;78,6;78,6;78,6;77,1;21,4;
Osby;1273;Skåne län;12;Kommunal;Flickor;70;78,6;78,6;78,6;77,1;21,4;
Oskarshamn;0882;Kalmar län;08;Samtliga;Flickor;178;91,0;91,0;90,4;86,5;9,0;
Oskarshamn;0882;Kalmar län;08;Kommunal;Flickor;178;91,0;91,0;90,4;86,5;9,0;
Ovanåker;2121;Gävleborgs län;21;Samtliga;Flickor;54;85,2;85,2;85,2;83,3;..;
Ovanåker;2121;Gävleborgs län;21;Kommunal;Flickor;54;85,2;85,2;85,2;83,3;..;
Oxelösund;0481;Södermanlands län;04;Samtliga;Flickor;35;82,9;82,9;82,9;77,1;..;
Oxelösund;0481;Södermanlands län;04;Kommunal;Flickor;35;82,9;82,9;82,9;77,1;..;
Pajala;2521;Norrbottens län;25;Samtliga;Flickor;36;~100;~100;~100;~100;..;
Pajala;2521;Norrbottens län;25;Kommunal;Flickor;33;~100;~100;~100;~100;..;
Pajala;2521;Norrbottens län;25;Enskild;Flickor;..;..;..;..;..;.;
Partille;1402;Västra Götalands län;14;Samtliga;Flickor;224;84,8;83,9;82,6;80,8;15,2;
Partille;1402;Västra Götalands län;14;Kommunal;Flickor;211;83,9;82,9;81,5;79,6;16,1;
Partille;1402;Västra Götalands län;14;Enskild;Flickor;..;100,0;100,0;100,0;100,0;.;
Perstorp;1275;Skåne län;12;Samtliga;Flickor;39;~100;~100;~100;~100;..;
Perstorp;1275;Skåne län;12;Kommunal;Flickor;39;~100;~100;~100;~100;..;
Piteå;2581;Norrbottens län;25;Samtliga;Flickor;203;93,1;92,6;92,6;90,1;6,9;
Piteå;2581;Norrbottens län;25;Kommunal;Flickor;203;93,1;92,6;92,6;90,1;6,9;
Ragunda;2303;Jämtlands län;23;Samtliga;Flickor;36;~100;86,1;75,0;86,1;..;
Ragunda;2303;Jämtlands län;23;Kommunal;Flickor;36;~100;86,1;75,0;86,1;..;
Robertsfors;2409;Västerbottens län;24;Samtliga;Flickor;40;~100;~100;~100;85,0;..;
Robertsfors;2409;Västerbottens län;24;Kommunal;Flickor;40;~100;~100;~100;85,0;..;
Ronneby;1081;Blekinge län;10;Samtliga;Flickor;148;81,8;81,8;81,1;81,1;18,2;
Ronneby;1081;Blekinge län;10;Kommunal;Flickor;137;81,8;81,8;81,0;81,0;18,2;
Ronneby;1081;Blekinge län;10;Enskild;Flickor;11;..;..;..;..;..;
Rättvik;2031;Dalarnas län;20;Samtliga;Flickor;59;86,4;81,4;79,7;71,2;..;
Rättvik;2031;Dalarnas län;20;Kommunal;Flickor;59;86,4;81,4;79,7;71,2;..;
Sala;1981;Västmanlands län;19;Samtliga;Flickor;104;~100;93,3;93,3;92,3;..;
Sala;1981;Västmanlands län;19;Kommunal;Flickor;104;~100;93,3;93,3;92,3;..;
Salem;0128;Stockholms län;01;Samtliga;Flickor;103;91,3;91,3;90,3;88,3;..;
Salem;0128;Stockholms län;01;Kommunal;Flickor;92;91,3;91,3;90,2;88,0;..;
Salem;0128;Stockholms län;01;Enskild;Flickor;11;~100;~100;~100;~100;..;
Sandviken;2181;Gävleborgs län;21;Samtliga;Flickor;207;81,6;80,7;76,8;78,7;18,4;
Sandviken;2181;Gävleborgs län;21;Kommunal;Flickor;192;80,7;79,7;76,0;78,1;19,3;
Sandviken;2181;Gävleborgs län;21;Enskild;Flickor;..;~100;~100;~100;~100;..;
Sigtuna;0191;Stockholms län;01;Samtliga;Flickor;287;89,7;88,5;88,1;88,1;10,3;
Sigtuna;0191;Stockholms län;01;Kommunal;Flickor;184;87,0;85,3;84,8;84,8;13,0;
Sigtuna;0191;Stockholms län;01;Enskild;Flickor;103;~100;~100;~100;~100;..;
Simrishamn;1291;Skåne län;12;Samtliga;Flickor;112;79,5;78,6;78,6;76,8;20,5;
Simrishamn;1291;Skåne län;12;Kommunal;Flickor;81;77,8;76,5;76,5;74,1;22,2;
Simrishamn;1291;Skåne län;12;Enskild;Flickor;31;83,9;83,9;83,9;83,9;..;
Sjöbo;1265;Skåne län;12;Samtliga;Flickor;79;88,6;88,6;87,3;88,6;..;
Sjöbo;1265;Skåne län;12;Kommunal;Flickor;79;88,6;88,6;87,3;88,6;..;
Sjöbo;1265;Skåne län;12;Enskild;Flickor;..;.;.;.;.;.;
Skara;1495;Västra Götalands län;14;Samtliga;Flickor;100;85,0;83,0;82,0;82,0;15,0;
Skara;1495;Västra Götalands län;14;Kommunal;Flickor;85;84,7;82,4;81,2;81,2;15,3;
Skara;1495;Västra Götalands län;14;Enskild;Flickor;15;~100;~100;~100;~100;..;
Skellefteå;2482;Västerbottens län;24;Samtliga;Flickor;419;86,4;85,9;85,4;85,2;13,6;
Skellefteå;2482;Västerbottens län;24;Kommunal;Flickor;405;86,4;85,9;85,4;85,2;13,6;
Skellefteå;2482;Västerbottens län;24;Enskild;Flickor;14;~100;~100;~100;~100;..;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;Flickor;..;..;..;..;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;Flickor;..;..;..;..;..;..;
Skurup;1264;Skåne län;12;Samtliga;Flickor;86;90,7;87,2;87,2;86,0;..;
Skurup;1264;Skåne län;12;Kommunal;Flickor;86;90,7;87,2;87,2;86,0;..;
Skövde;1496;Västra Götalands län;14;Samtliga;Flickor;274;84,7;83,9;83,6;78,8;15,3;
Skövde;1496;Västra Götalands län;14;Kommunal;Flickor;274;84,7;83,9;83,6;78,8;15,3;
Smedjebacken;2061;Dalarnas län;20;Samtliga;Flickor;46;~100;~100;~100;~100;..;
Smedjebacken;2061;Dalarnas län;20;Kommunal;Flickor;46;~100;~100;~100;~100;..;
Sollefteå;2283;Västernorrlands län;22;Samtliga;Flickor;97;78,4;78,4;78,4;77,3;21,6;
Sollefteå;2283;Västernorrlands län;22;Kommunal;Flickor;97;78,4;78,4;78,4;77,3;21,6;
Sollentuna;0163;Stockholms län;01;Samtliga;Flickor;476;92,0;92,0;91,2;90,5;8,0;
Sollentuna;0163;Stockholms län;01;Kommunal;Flickor;365;91,8;91,8;91,0;89,9;8,2;
Sollentuna;0163;Stockholms län;01;Enskild;Flickor;111;92,8;92,8;91,9;92,8;..;
Solna;0184;Stockholms län;01;Samtliga;Flickor;212;90,6;88,2;86,8;81,6;9,4;
Solna;0184;Stockholms län;01;Kommunal;Flickor;122;88,5;86,1;84,4;81,1;11,5;
Solna;0184;Stockholms län;01;Enskild;Flickor;90;93,3;91,1;90,0;82,2;..;
Sorsele;2422;Västerbottens län;24;Samtliga;Flickor;..;..;..;..;..;..;
Sorsele;2422;Västerbottens län;24;Kommunal;Flickor;..;..;..;..;..;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;Flickor;41;85,4;82,9;80,5;80,5;..;
Sotenäs;1427;Västra Götalands län;14;Kommunal;Flickor;41;85,4;82,9;80,5;80,5;..;
Staffanstorp;1230;Skåne län;12;Samtliga;Flickor;139;84,9;83,5;81,3;80,6;15,1;
Staffanstorp;1230;Skåne län;12;Kommunal;Flickor;139;84,9;83,5;81,3;80,6;15,1;
Stenungsund;1415;Västra Götalands län;14;Samtliga;Flickor;149;91,3;90,6;89,9;88,6;8,7;
Stenungsund;1415;Västra Götalands län;14;Kommunal;Flickor;141;90,8;90,1;89,4;87,9;9,2;
Stenungsund;1415;Västra Götalands län;14;Enskild;Flickor;..;..;..;..;..;.;
Stockholm;0180;Stockholms län;01;Samtliga;Flickor;4 634;90,2;89,3;88,1;87,6;9,8;
Stockholm;0180;Stockholms län;01;Kommunal;Flickor;2 738;88,2;87,4;86,4;86,0;11,8;
Stockholm;0180;Stockholms län;01;Enskild;Flickor;1 896;93,1;92,1;90,7;90,0;6,9;
Storfors;1760;Värmlands län;17;Samtliga;Flickor;31;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Kommunal;Flickor;23;~100;~100;~100;~100;..;
Storfors;1760;Värmlands län;17;Enskild;Flickor;..;..;..;..;..;.;
Storuman;2421;Västerbottens län;24;Samtliga;Flickor;26;~100;~100;~100;~100;..;
Storuman;2421;Västerbottens län;24;Kommunal;Flickor;26;~100;~100;~100;~100;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;Flickor;221;85,5;83,7;82,4;81,9;14,5;
Strängnäs;0486;Södermanlands län;04;Kommunal;Flickor;104;78,8;75,0;75,0;73,1;21,2;
Strängnäs;0486;Södermanlands län;04;Enskild;Flickor;117;91,5;91,5;88,9;89,7;8,5;
Strömstad;1486;Västra Götalands län;14;Samtliga;Flickor;65;84,6;84,6;80,0;80,0;15,4;
Strömstad;1486;Västra Götalands län;14;Kommunal;Flickor;65;84,6;84,6;80,0;80,0;15,4;
Strömsund;2313;Jämtlands län;23;Samtliga;Flickor;53;83,0;83,0;83,0;83,0;..;
Strömsund;2313;Jämtlands län;23;Kommunal;Flickor;53;83,0;83,0;83,0;83,0;..;
Sundbyberg;0183;Stockholms län;01;Samtliga;Flickor;206;85,9;85,0;83,0;79,6;14,1;
Sundbyberg;0183;Stockholms län;01;Kommunal;Flickor;114;83,3;82,5;80,7;81,6;16,7;
Sundbyberg;0183;Stockholms län;01;Enskild;Flickor;92;89,1;88,0;85,9;77,2;10,9;
Sundsvall;2281;Västernorrlands län;22;Samtliga;Flickor;575;82,6;81,9;79,7;78,4;17,4;
Sundsvall;2281;Västernorrlands län;22;Kommunal;Flickor;384;74,7;74,0;70,6;69,3;25,3;
Sundsvall;2281;Västernorrlands län;22;Enskild;Flickor;191;~100;~100;~100;96,9;..;
Sunne;1766;Värmlands län;17;Samtliga;Flickor;47;85,1;85,1;83,0;83,0;..;
Sunne;1766;Värmlands län;17;Kommunal;Flickor;47;85,1;85,1;83,0;83,0;..;
Surahammar;1907;Västmanlands län;19;Samtliga;Flickor;48;~100;~100;89,6;89,6;..;
Surahammar;1907;Västmanlands län;19;Kommunal;Flickor;48;~100;~100;89,6;89,6;..;
Svalöv;1214;Skåne län;12;Samtliga;Flickor;71;74,6;73,2;67,6;71,8;25,4;
Svalöv;1214;Skåne län;12;Kommunal;Flickor;54;77,8;77,8;74,1;75,9;22,2;
Svalöv;1214;Skåne län;12;Enskild;Flickor;17;64,7;58,8;..;58,8;..;
Svedala;1263;Skåne län;12;Samtliga;Flickor;133;95,5;94,0;92,5;91,7;..;
Svedala;1263;Skåne län;12;Kommunal;Flickor;133;95,5;94,0;92,5;91,7;..;
Svenljunga;1465;Västra Götalands län;14;Samtliga;Flickor;65;84,6;81,5;72,3;69,2;15,4;
Svenljunga;1465;Västra Götalands län;14;Kommunal;Flickor;65;84,6;81,5;72,3;69,2;15,4;
Säffle;1785;Värmlands län;17;Samtliga;Flickor;100;82,0;82,0;78,0;81,0;18,0;
Säffle;1785;Värmlands län;17;Kommunal;Flickor;100;82,0;82,0;78,0;81,0;18,0;
Säter;2082;Dalarnas län;20;Samtliga;Flickor;42;81,0;81,0;76,2;81,0;..;
Säter;2082;Dalarnas län;20;Kommunal;Flickor;42;81,0;81,0;76,2;81,0;..;
Sävsjö;0684;Jönköpings län;06;Samtliga;Flickor;84;82,1;82,1;78,6;81,0;17,9;
Sävsjö;0684;Jönköpings län;06;Kommunal;Flickor;71;81,7;81,7;77,5;80,3;18,3;
Sävsjö;0684;Jönköpings län;06;Enskild;Flickor;..;~100;~100;~100;~100;..;
Söderhamn;2182;Gävleborgs län;21;Samtliga;Flickor;132;84,1;84,1;80,3;82,6;15,9;
Söderhamn;2182;Gävleborgs län;21;Kommunal;Flickor;124;84,7;84,7;82,3;83,9;15,3;
Söderhamn;2182;Gävleborgs län;21;Enskild;Flickor;..;..;..;..;..;..;
Söderköping;0582;Östergötlands län;05;Samtliga;Flickor;75;86,7;82,7;82,7;81,3;13,3;
Söderköping;0582;Östergötlands län;05;Kommunal;Flickor;68;86,8;82,4;82,4;80,9;..;
Söderköping;0582;Östergötlands län;05;Enskild;Flickor;..;..;..;..;..;..;
Södertälje;0181;Stockholms län;01;Samtliga;Flickor;528;90,7;89,6;87,7;86,9;9,3;
Södertälje;0181;Stockholms län;01;Kommunal;Flickor;399;89,5;88,0;85,7;84,5;10,5;
Södertälje;0181;Stockholms län;01;Enskild;Flickor;129;94,6;94,6;93,8;94,6;..;
Sölvesborg;1083;Blekinge län;10;Samtliga;Flickor;81;84,0;81,5;80,2;81,5;16,0;
Sölvesborg;1083;Blekinge län;10;Kommunal;Flickor;81;84,0;81,5;80,2;81,5;16,0;
Tanum;1435;Västra Götalands län;14;Samtliga;Flickor;60;91,7;91,7;83,3;88,3;..;
Tanum;1435;Västra Götalands län;14;Kommunal;Flickor;60;91,7;91,7;83,3;88,3;..;
Tibro;1472;Västra Götalands län;14;Samtliga;Flickor;52;84,6;82,7;82,7;80,8;..;
Tibro;1472;Västra Götalands län;14;Kommunal;Flickor;52;84,6;82,7;82,7;80,8;..;
Tidaholm;1498;Västra Götalands län;14;Samtliga;Flickor;79;88,6;88,6;84,8;84,8;..;
Tidaholm;1498;Västra Götalands län;14;Kommunal;Flickor;79;88,6;88,6;84,8;84,8;..;
Tierp;0360;Uppsala län;03;Samtliga;Flickor;107;82,2;82,2;82,2;78,5;17,8;
Tierp;0360;Uppsala län;03;Kommunal;Flickor;107;82,2;82,2;82,2;78,5;17,8;
Timrå;2262;Västernorrlands län;22;Samtliga;Flickor;83;85,5;84,3;83,1;77,1;14,5;
Timrå;2262;Västernorrlands län;22;Kommunal;Flickor;83;85,5;84,3;83,1;77,1;14,5;
Tingsryd;0763;Kronobergs län;07;Samtliga;Flickor;65;90,8;90,8;90,8;90,8;..;
Tingsryd;0763;Kronobergs län;07;Kommunal;Flickor;46;~100;~100;~100;~100;..;
Tingsryd;0763;Kronobergs län;07;Enskild;Flickor;19;~100;~100;~100;~100;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;Flickor;77;93,5;93,5;93,5;93,5;..;
Tjörn;1419;Västra Götalands län;14;Kommunal;Flickor;77;93,5;93,5;93,5;93,5;..;
Tomelilla;1270;Skåne län;12;Samtliga;Flickor;60;66,7;66,7;66,7;65,0;33,3;
Tomelilla;1270;Skåne län;12;Kommunal;Flickor;60;66,7;66,7;66,7;65,0;33,3;
Torsby;1737;Värmlands län;17;Samtliga;Flickor;59;~100;~100;~100;~100;..;
Torsby;1737;Värmlands län;17;Kommunal;Flickor;59;~100;~100;~100;~100;..;
Torsås;0834;Kalmar län;08;Samtliga;Flickor;32;~100;~100;~100;81,3;..;
Torsås;0834;Kalmar län;08;Kommunal;Flickor;32;~100;~100;~100;81,3;..;
Tranemo;1452;Västra Götalands län;14;Samtliga;Flickor;63;74,6;74,6;74,6;74,6;25,4;
Tranemo;1452;Västra Götalands län;14;Kommunal;Flickor;63;74,6;74,6;74,6;74,6;25,4;
Tranås;0687;Jönköpings län;06;Samtliga;Flickor;115;92,2;92,2;91,3;91,3;..;
Tranås;0687;Jönköpings län;06;Kommunal;Flickor;115;92,2;92,2;91,3;91,3;..;
Trelleborg;1287;Skåne län;12;Samtliga;Flickor;222;86,9;86,5;86,0;85,6;13,1;
Trelleborg;1287;Skåne län;12;Kommunal;Flickor;194;85,1;84,5;84,0;83,5;14,9;
Trelleborg;1287;Skåne län;12;Enskild;Flickor;28;100,0;100,0;100,0;100,0;.;
Trollhättan;1488;Västra Götalands län;14;Samtliga;Flickor;357;82,1;81,5;80,7;79,6;17,9;
Trollhättan;1488;Västra Götalands län;14;Kommunal;Flickor;301;81,1;80,4;79,4;78,4;18,9;
Trollhättan;1488;Västra Götalands län;14;Enskild;Flickor;56;87,5;87,5;87,5;85,7;..;
Trosa;0488;Södermanlands län;04;Samtliga;Flickor;91;91,2;90,1;89,0;90,1;..;
Trosa;0488;Södermanlands län;04;Kommunal;Flickor;91;91,2;90,1;89,0;90,1;..;
Tyresö;0138;Stockholms län;01;Samtliga;Flickor;307;90,9;88,6;88,3;86,0;9,1;
Tyresö;0138;Stockholms län;01;Kommunal;Flickor;246;89,4;86,6;86,2;84,1;10,6;
Tyresö;0138;Stockholms län;01;Enskild;Flickor;61;~100;~100;~100;~100;..;
Täby;0160;Stockholms län;01;Samtliga;Flickor;601;95,3;94,7;94,3;92,5;4,7;
Täby;0160;Stockholms län;01;Kommunal;Flickor;268;96,3;95,9;95,5;94,4;3,7;
Täby;0160;Stockholms län;01;Enskild;Flickor;333;94,6;93,7;93,4;91,0;5,4;
Töreboda;1473;Västra Götalands län;14;Samtliga;Flickor;38;76,3;73,7;73,7;73,7;..;
Töreboda;1473;Västra Götalands län;14;Kommunal;Flickor;38;76,3;73,7;73,7;73,7;..;
Uddevalla;1485;Västra Götalands län;14;Samtliga;Flickor;290;86,2;84,5;83,4;81,0;13,8;
Uddevalla;1485;Västra Götalands län;14;Kommunal;Flickor;240;85,4;83,8;82,9;80,4;14,6;
Uddevalla;1485;Västra Götalands län;14;Enskild;Flickor;50;90,0;88,0;86,0;84,0;..;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;Flickor;135;80,7;80,7;80,7;77,8;19,3;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;Flickor;135;80,7;80,7;80,7;77,8;19,3;
Umeå;2480;Västerbottens län;24;Samtliga;Flickor;585;86,5;85,3;83,4;83,4;13,5;
Umeå;2480;Västerbottens län;24;Kommunal;Flickor;418;86,4;84,9;82,5;82,5;13,6;
Umeå;2480;Västerbottens län;24;Enskild;Flickor;167;86,8;86,2;85,6;85,6;13,2;
Upplands Väsby;0114;Stockholms län;01;Samtliga;Flickor;211;89,1;88,6;88,2;84,8;10,9;
Upplands Väsby;0114;Stockholms län;01;Kommunal;Flickor;120;85,0;84,2;83,3;82,5;15,0;
Upplands Väsby;0114;Stockholms län;01;Enskild;Flickor;91;94,5;94,5;94,5;87,9;..;
Upplands-Bro;0139;Stockholms län;01;Samtliga;Flickor;150;87,3;87,3;87,3;84,0;12,7;
